policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP69853,2024-04-24,225687.06,2825.02,8990.25,219521.83,1954.78,460.27,21,5753.05,6697.31,-3758.29
GRP31939,2021-06-05,474761.9,998.11,4541.16,471218.85000000003,5783.4,1321.23,50,7528.98,15119.52,945.77
GRP77231,2020-11-06,253012.48,1292.4,2911.45,251393.43,7328.49,1963.95,79,5719.08,14753.23,-2207.68
GRP82861,2020-03-03,118996.59,4383.04,6807.67,116571.95999999999,3646.58,129.13,76,8446.55,13731.21,2631.86
GRP41392,2021-04-21,190939.32,544.27,1714.8,189768.79,4594.44,1751.39,71,6808.14,20725.51,-1851.0
GRP71288,2024-02-06,353395.36,4508.27,1175.05,356728.58,9487.57,1082.26,72,1639.33,13119.57,-545.04
GRP06900,2021-03-11,53320.13,2183.63,2207.53,53296.229999999996,5145.71,660.69,43,7396.42,13189.52,4719.12
GRP61772,2019-03-27,10515.29,1928.31,4323.5,8120.1,9216.14,691.25,86,5948.8,26133.84,-942.49
GRP48804,2018-10-04,144427.56,1930.03,5195.74,141161.85,9448.68,1010.52,70,1556.67,5750.2,-2037.25
GRP16047,2023-01-03,335435.26,4648.81,8332.35,331751.72000000003,6838.62,859.35,82,4297.39,7197.28,-2121.46
GRP74650,2023-08-30,225331.26,4954.39,9504.86,220780.79000000004,3652.69,1679.53,79,2185.04,18732.41,2174.88
GRP25546,2025-10-24,123024.75,485.59,5933.1,117577.23999999999,5273.9,278.76,50,9023.49,7667.66,3776.75
GRP61837,2023-11-16,188923.21,1829.03,3869.7,186882.53999999998,7145.13,304.24,99,9466.1,19924.96,3197.25
GRP72737,2023-08-24,283801.82,3683.58,4775.21,282710.19,5722.04,1424.32,98,5865.05,20948.04,-142.33
GRP88870,2024-06-28,346063.84,4927.55,2908.12,348083.27,4511.5,1098.9,43,6072.14,29678.52,-2755.24
GRP82416,2023-01-10,484434.03,3262.51,5438.68,482257.86000000004,8505.21,308.96,21,4026.86,16090.78,718.8
GRP78782,2025-10-22,435349.36,3450.85,9053.56,429746.64999999997,5801.06,999.82,48,8092.06,9702.57,942.45
GRP88945,2024-06-04,238608.43,2372.95,9794.16,231187.22,7610.72,313.79,42,5150.86,25954.58,-711.03
GRP59713,2019-03-17,166557.62,168.38,8940.9,157785.1,1460.38,1691.47,51,2282.86,7668.62,4440.78
GRP08290,2021-04-30,109775.71,943.06,4667.94,106050.83,8180.08,511.16,45,5201.54,6057.76,4722.58
GRP99185,2020-11-01,349174.43,2488.36,5946.29,345716.5,2524.57,1054.89,29,3684.23,28692.65,1673.62
GRP96769,2023-07-19,375617.22,2031.73,7717.57,369931.37999999995,1824.71,18.82,48,6885.28,28889.27,4025.63
GRP04755,2025-05-04,215547.97,3607.01,2290.99,216863.99000000002,3460.07,125.75,64,8908.17,20773.47,3730.57
GRP57863,2019-10-16,317585.66,1932.18,2779.74,316738.1,6438.35,1031.58,23,5591.61,28883.12,-3436.04
GRP22636,2021-12-28,123042.95,1196.24,7908.68,116330.51000000001,9965.4,1704.79,70,9227.37,14014.75,-3969.83
GRP96824,2024-12-25,495807.88,1941.18,6457.68,491291.38,1762.34,1548.92,69,6181.46,27515.17,-3003.52
GRP87173,2025-05-08,320508.75,399.72,6068.04,314840.43,5579.46,774.94,88,1396.05,5766.97,-104.0
GRP47093,2025-07-25,310254.36,2879.95,6695.97,306438.34,5229.73,1508.75,83,5199.04,27225.25,746.92
GRP00514,2019-02-14,124479.91,3042.08,1373.74,126148.25,9003.32,1756.82,23,3197.51,27569.42,-4750.45
GRP06973,2018-05-30,499913.96,2334.22,1324.29,500923.89,4885.0,934.68,16,8775.14,11751.8,4020.4
GRP80551,2019-05-30,213656.86,2989.41,6886.71,209759.56,7814.86,1467.66,50,1405.21,19284.57,4700.44
GRP41779,2022-06-13,478259.61,1244.26,1194.25,478309.62,6369.35,1335.19,90,3303.03,6559.7,1151.95
GRP83259,2019-05-20,436863.78,1706.98,8713.38,429857.38,8723.36,1661.88,53,5238.27,18166.83,3980.02
GRP50916,2020-03-11,343463.77,4917.31,2458.07,345923.01,9695.39,1800.23,23,2286.8,13080.3,3159.93
GRP55098,2024-03-08,369641.86,1953.38,2192.22,369403.02,1429.06,80.67,36,9671.35,21683.02,-1114.22
GRP91195,2019-09-09,15908.29,3701.6,9584.26,10025.63,7003.39,1526.27,26,9607.36,14395.16,3644.61
GRP91748,2019-08-03,11435.2,2418.54,4597.95,9255.79,4376.48,801.86,87,8886.95,23536.38,3795.84
GRP39862,2021-01-06,404920.13,1760.89,2359.54,404321.48000000004,2466.46,1402.86,71,1848.28,16381.94,4482.27
GRP09496,2025-05-03,179113.57,3035.49,1646.03,180503.03,2563.59,1628.89,39,4004.42,27055.17,-3597.9
GRP01574,2021-11-01,138632.42,330.86,5847.89,133115.38999999998,8226.01,35.52,61,6773.93,23506.01,-4628.21
GRP94769,2019-06-16,285547.32,387.85,8381.26,277553.91,9479.49,1392.36,87,4049.63,8836.88,-1509.0
GRP96560,2021-04-26,318647.77,2130.77,4281.88,316496.66000000003,4331.89,185.05,3,8965.33,10974.83,3860.52
GRP70583,2025-09-27,101531.42,661.41,3646.8,98546.03,7339.01,1780.51,48,8956.15,17360.04,2683.1
GRP15175,2019-11-19,154358.53,1733.18,1578.67,154513.03999999998,2276.16,1282.31,92,9183.87,16124.51,-3964.26
GRP34735,2023-08-18,255243.9,526.12,2798.9,252971.12,5967.15,1081.85,30,3242.6,7517.27,-2145.82
GRP64163,2019-03-08,234550.31,537.34,7925.51,227162.13999999998,1307.82,1255.51,44,2763.54,25868.29,4048.41
GRP63976,2021-06-04,87509.19,1664.51,4237.17,84936.53,1205.4,1927.01,25,5789.88,12531.61,1802.25
GRP09967,2024-03-07,82271.79,3757.53,3258.38,82770.93999999999,5755.52,536.38,88,4509.53,5885.06,-1360.31
GRP57504,2019-12-05,197126.55,509.89,1656.8,195979.64,7152.48,246.71,44,1207.51,6057.72,2098.58
GRP75043,2022-07-06,118261.34,737.88,3910.18,115089.04000000001,1957.22,1423.12,10,8806.02,25592.03,3213.52
GRP70201,2025-03-26,184669.16,2111.53,5868.31,180912.38,7184.44,1067.44,26,7080.35,6718.89,611.29
GRP35271,2019-05-23,282853.78,2868.29,6929.82,278792.25,3326.67,1562.97,1,4470.41,23676.38,-70.14
GRP38008,2024-03-25,81115.46,3073.26,2002.66,82186.06,2261.3,1803.08,50,7929.2,11604.53,369.95
GRP07777,2019-12-02,124631.44,4749.96,6893.08,122488.32,3696.15,1394.94,20,5883.25,6683.65,-1509.48
GRP06749,2021-04-14,318267.63,910.96,5614.58,313564.01,9493.64,293.42,72,1465.12,21624.23,520.77
GRP89142,2018-05-02,163654.38,3114.74,6404.43,160364.69,4016.07,496.42,39,5975.45,20827.78,816.49
GRP99052,2023-03-18,387970.44,1071.69,3512.68,385529.45,1690.19,1341.65,89,4391.49,5470.11,-1442.12
GRP01064,2022-08-12,370363.21,4988.67,8901.68,366450.2,6917.39,974.9,91,6942.23,8532.95,750.7
GRP04545,2023-12-12,244790.3,4452.3,4563.68,244678.91999999998,1512.42,1837.75,33,4675.73,12540.21,3460.91
GRP36927,2023-08-24,238615.98,234.64,2733.86,236116.76000000004,8545.81,965.21,50,3903.64,9576.1,3694.95
GRP72999,2022-10-07,350152.32,2782.01,6576.99,346357.34,6143.96,255.08,35,8112.28,25261.31,621.66
GRP43328,2019-11-28,129217.41,1869.45,5663.95,125422.91000000002,2296.15,444.59,45,3865.31,26904.2,136.02
GRP78050,2021-01-11,347230.92,4300.53,8529.84,343001.61,4257.8,212.39,76,4492.78,12298.07,4610.71
GRP30650,2018-08-29,395170.31,1995.22,6900.57,390264.95999999996,1035.99,1542.74,64,2319.33,13376.33,-4724.38
GRP98285,2023-04-19,49078.4,222.42,8362.06,40938.76,5908.37,917.1,77,6692.46,19886.48,-4938.74
GRP36180,2023-06-08,484641.46,3200.01,8568.37,479273.10000000003,8622.45,1937.9,60,1495.05,28151.66,-2399.97
GRP79846,2018-11-24,36164.42,1188.58,5490.68,31862.32,1488.48,1777.09,86,4591.04,26065.05,3847.07
GRP79248,2022-12-14,357245.85,3095.72,3055.07,357286.49999999994,6129.42,963.8,51,6934.67,20399.65,3570.61
GRP40469,2023-06-18,165905.48,350.12,6146.2,160109.4,8149.74,832.23,88,1318.55,11534.0,3977.17
GRP13732,2019-10-30,85384.53,3447.89,9403.94,79428.48,5082.36,156.46,90,5816.98,8114.65,3227.39
GRP69821,2022-03-08,300730.76,3505.07,7520.64,296715.19,9291.02,1157.13,89,1999.38,13805.62,-4034.27
GRP62252,2021-02-26,197952.73,508.25,6576.7,191884.28,5061.02,587.78,10,1474.75,15239.54,117.62
GRP54655,2025-10-31,488593.51,2719.0,6777.61,484534.9,2343.21,140.42,69,4888.08,8229.53,-3544.24
GRP30389,2020-03-17,27492.39,779.17,4983.09,23288.469999999998,4870.77,1808.42,81,5230.08,12350.35,1401.12
GRP45399,2023-02-19,288297.28,3906.36,9984.97,282218.67000000004,8079.68,321.09,21,1433.28,6737.16,4467.67
GRP83181,2019-11-07,229506.92,2950.04,2579.69,229877.27000000002,7364.31,86.47,99,6257.27,10508.3,-2933.75
GRP38354,2023-11-06,396154.26,4083.88,811.86,399426.28,7376.62,55.02,94,7228.93,5258.85,-4211.44
GRP82127,2024-05-28,398208.15,4279.71,9298.98,393188.88000000006,7216.48,961.66,68,8470.02,20962.85,1840.34
GRP36023,2023-11-10,195539.63,2500.34,6760.09,191279.88,3640.91,1236.73,94,5750.11,23966.31,3567.36
GRP60442,2023-11-22,25148.64,4952.51,1610.25,28490.9,2253.47,236.38,61,5527.76,27829.89,3878.96
GRP02219,2018-03-08,227877.16,2431.7,6430.26,223878.6,3620.51,904.44,73,1854.89,27399.41,-2065.99
GRP18228,2024-07-31,248893.71,888.7,1423.2,248359.21,6428.46,1259.08,69,5172.17,21259.82,-1608.23
GRP57294,2025-10-11,453633.16,2545.63,9103.98,447074.81,4595.25,1793.91,69,8938.16,20365.9,348.47
GRP46498,2025-12-05,120140.81,919.95,6503.09,114557.67,3496.77,1162.88,90,8465.77,20286.33,2234.19
GRP43337,2021-04-18,465173.76,3749.52,4886.13,464037.15,9889.31,46.74,6,2288.69,22399.49,220.96
GRP15383,2024-06-24,402055.35,4080.22,4946.25,401189.31999999995,9074.45,279.42,4,7905.15,16499.77,-3091.45
GRP51606,2024-11-22,118069.05,4107.85,4783.71,117393.19,7897.77,1129.7,77,4695.25,25822.2,2971.15
GRP13236,2022-09-15,210171.8,4949.72,7063.76,208057.75999999998,1662.91,1079.95,25,6180.34,5782.31,-374.9
GRP97616,2021-08-28,473423.15,643.38,6303.84,467762.69,2067.01,1441.62,37,6005.74,13898.71,3994.78
GRP40918,2022-06-18,27101.61,3379.55,5870.8,24610.36,4170.54,1661.75,80,9913.17,16982.47,-438.95
GRP25959,2022-08-07,311050.92,1506.95,5060.84,307497.02999999997,7406.43,1859.56,56,4592.73,23907.3,3678.29
GRP78290,2019-02-23,356039.25,3978.12,6663.83,353353.54,6320.15,1925.83,3,6151.02,16074.48,-2852.5
GRP06739,2019-04-07,162199.64,4112.23,7395.41,158916.46000000002,9117.35,1511.48,24,3238.58,20703.86,1411.69
GRP51217,2018-10-14,125228.94,1598.47,5785.68,121041.73000000001,6136.37,1785.94,3,8612.09,11494.65,1730.23
GRP21277,2019-04-15,381162.08,4671.35,5770.55,380062.88,6756.75,639.52,78,9695.78,11970.89,-1055.73
GRP67190,2025-11-21,122179.96,1087.37,8718.24,114549.09,7326.35,724.22,26,8291.9,6325.62,3203.5
GRP76308,2024-02-10,164453.7,3570.13,820.25,167203.58000000002,2452.16,607.03,77,2738.06,23853.76,1639.04
GRP03584,2019-03-10,114827.71,4760.8,2616.0,116972.51000000001,7944.92,928.46,38,5459.05,5355.01,-4655.75
GRP75028,2025-06-22,208598.3,4601.38,4501.43,208698.25,5075.61,215.71,30,6313.69,12180.53,-573.26
GRP69853,2020-09-07,239376.18,1921.28,717.98,240579.47999999998,5509.14,1354.09,93,7155.95,14768.75,77.39
GRP53642,2019-02-17,495305.48,445.35,9554.59,486196.23999999993,4196.86,1727.58,82,7844.87,9031.65,-795.51
GRP20226,2021-12-05,186594.2,2236.32,4062.66,184767.86000000002,6803.65,877.04,46,7470.14,11507.71,111.61
GRP88292,2019-10-05,295847.7,4628.85,554.04,299922.51,4030.73,528.51,85,5064.0,28783.92,2130.58
GRP23834,2020-03-29,387315.41,4046.2,2195.88,389165.73,3474.31,682.23,11,2112.32,19975.88,2091.29
GRP15383,2023-06-13,397322.35,4677.72,4993.59,397006.4799999999,8283.22,1850.92,78,7788.68,11091.48,2554.56
GRP94769,2020-01-19,167631.64,3341.91,9207.61,161765.94,7260.36,1877.92,89,6811.62,18257.68,2997.14
GRP49066,2023-09-21,280961.54,4315.96,6737.45,278540.05,2702.27,795.13,78,5668.68,15740.85,703.68
GRP83113,2025-02-28,88912.99,3075.83,8752.97,83235.85,1072.65,98.19,42,7782.22,29800.26,-4895.79
GRP14509,2020-06-27,347314.76,2971.66,1619.12,348667.3,8216.21,949.71,74,9533.89,15680.81,3943.59
GRP11939,2021-02-22,255882.55,2024.94,8428.6,249478.88999999998,7612.65,1903.28,73,4443.54,25971.86,4026.63
GRP45154,2024-09-20,368954.18,3231.53,7396.5,364789.21,3855.79,509.5,75,9203.84,15431.35,-1044.13
GRP73127,2024-08-17,459832.25,1199.57,9160.71,451871.11,2123.6,1760.52,90,6629.01,25964.49,-1165.97
GRP00869,2023-03-19,270805.17,201.0,9171.05,261835.12,8901.01,211.46,60,3055.32,27365.29,-2286.08
GRP00206,2020-04-05,317390.36,3794.64,8331.41,312853.59,2253.07,118.54,94,6292.24,16997.75,-3039.57
GRP62846,2018-11-21,411150.24,3242.91,1555.35,412837.8,4382.81,1260.0,77,6468.99,22871.72,1918.15
GRP53327,2021-10-05,54577.82,4965.39,8423.12,51120.09,7787.7,132.07,65,1777.52,28836.64,-405.51
GRP70582,2020-03-01,287293.22,1917.09,4452.9,284757.41,9786.61,481.39,76,5065.28,29993.19,3400.23
GRP38460,2021-12-26,451638.82,986.33,8996.63,443628.52,3870.34,130.5,26,5587.44,19132.07,-3802.67
GRP17783,2024-12-10,303381.61,3661.8,5955.18,301088.23,1216.03,900.93,3,9908.5,12144.98,4278.98
GRP49697,2020-06-03,50958.46,2917.99,7987.52,45888.92999999999,3280.36,1081.35,61,2174.84,25603.2,1327.58
GRP27157,2023-04-18,160941.79,2710.51,6425.92,157226.38,5357.45,1353.07,15,8414.08,17829.08,730.45
GRP11174,2022-12-25,76590.69,3511.1,4379.79,75722.00000000001,4147.41,621.18,92,8157.07,21612.72,-593.6
GRP89074,2019-12-22,222154.16,1834.96,539.15,223449.97,9607.43,1908.04,66,4203.69,5237.57,-3723.65
GRP34671,2021-04-01,360272.4,1732.77,1937.03,360068.14,4422.51,344.34,32,2515.71,24634.93,4947.41
GRP33781,2018-11-11,93025.07,4163.04,550.72,96637.39,9633.27,1865.02,78,9860.44,5676.82,-4995.54
GRP11181,2024-11-29,325308.35,3123.16,7338.52,321092.98999999993,2828.85,544.54,29,7167.36,10541.38,1506.15
GRP74283,2021-05-23,316524.68,3257.76,2522.71,317259.73,1259.42,442.47,48,2457.83,13444.27,2649.28
GRP41886,2020-12-26,11433.15,4469.54,4460.23,11442.46,6251.31,795.03,82,2403.7,8299.44,537.13
GRP38821,2021-07-31,93593.83,2324.01,4311.7,91606.14,7641.75,262.69,7,1278.09,12044.94,-3570.33
GRP21870,2022-11-10,405874.7,4650.66,5013.69,405511.67,2026.72,1770.23,23,9191.77,16779.53,-1602.65
GRP19307,2019-07-04,29961.55,2730.49,6838.07,25853.97,6869.25,1211.3,35,3208.71,18357.81,2799.81
GRP69162,2020-04-27,393027.93,2197.92,5609.6,389616.25,2263.04,1541.0,24,1585.76,16393.52,4661.05
GRP84039,2018-09-14,233672.83,4990.84,4232.51,234431.15999999997,6347.03,17.93,47,4512.02,27114.94,1502.48
GRP43218,2025-10-25,480329.03,3651.3,6879.0,477101.33,7463.33,255.11,20,8894.19,9066.31,4054.46
GRP00466,2024-01-07,486488.59,2883.1,5044.48,484327.21,6621.89,1705.86,84,9036.61,23937.5,-3893.65
GRP24546,2018-06-19,430719.46,3192.59,6275.8,427636.25000000006,4593.87,1010.88,36,2644.87,15158.94,-173.81
GRP56016,2019-12-04,180288.1,3247.51,8461.33,175074.28000000003,5984.84,87.26,45,1987.86,23164.96,-2045.93
GRP33235,2018-05-29,129890.7,3256.92,4486.1,128661.51999999999,7038.1,546.63,59,4192.47,21862.94,-3243.6
GRP57337,2018-05-16,476337.93,898.46,9092.74,468143.65,7429.33,440.56,61,8622.37,13924.6,52.59
GRP77642,2020-11-09,137115.04,3337.77,3151.56,137301.25,3698.31,1405.56,21,3181.63,28152.08,-2889.67
GRP77886,2025-12-09,144154.37,1611.73,3874.62,141891.48,9695.8,1999.19,61,1346.06,14346.05,2910.63
GRP35073,2024-11-20,65888.18,842.34,9285.29,57445.22999999999,5525.73,475.83,19,9027.78,11097.7,1748.2
GRP91425,2020-05-27,429890.64,3902.03,940.48,432852.19000000006,1197.11,1278.2,76,4738.94,16803.26,-2584.7
GRP07754,2020-04-21,394515.84,2520.08,9045.07,387990.85000000003,4668.01,1002.91,60,3314.93,15448.36,-3319.71
GRP81554,2022-07-06,375222.67,2142.61,3570.08,373795.19999999995,7057.03,1339.25,100,6824.54,5267.17,4395.75
GRP99655,2025-06-13,360296.68,4347.33,8839.26,355804.75,8178.61,1281.94,80,1717.09,29833.97,2994.94
GRP35137,2020-12-07,79667.89,3350.39,1382.18,81636.1,1415.53,975.34,16,7022.42,10898.89,-1783.81
GRP14404,2024-10-29,73119.28,1811.88,1829.78,73101.38,7396.64,1240.68,22,3003.3,24348.54,-445.05
GRP62008,2022-12-31,498718.15,251.35,9647.6,489321.9,3189.87,433.6,18,7305.35,9014.48,-898.86
GRP91028,2018-07-23,471734.22,620.27,827.06,471527.43,8757.33,1664.9,3,6517.92,15711.5,-1696.98
GRP85690,2025-02-20,455635.82,1643.48,3263.44,454015.86,9385.08,776.59,96,5440.27,12272.17,3715.83
GRP02541,2019-06-30,381985.94,3062.1,7180.23,377867.81,5473.24,1583.19,77,5976.62,13723.88,-961.98
GRP60552,2025-10-15,468427.43,749.45,8199.23,460977.65,2000.69,1968.26,63,8151.12,14881.59,1842.8
GRP75137,2020-10-15,299708.64,3499.93,4328.38,298880.19,9283.29,420.71,54,9461.04,26670.18,1408.94
GRP79195,2020-06-27,115237.24,2628.54,1326.09,116539.69,5849.2,1220.69,86,6874.86,10064.64,-4080.8
GRP52117,2022-09-12,260888.61,816.99,7680.98,254024.61999999997,4267.21,646.44,40,4225.35,26021.7,-1225.86
GRP01569,2024-12-07,179085.87,3598.36,7994.46,174689.77,9968.42,865.36,40,9496.88,13514.67,3407.15
GRP91087,2025-06-04,424225.67,908.81,3148.98,421985.5,7341.21,687.82,44,5330.44,28232.95,-4486.69
GRP74873,2024-05-30,55180.83,3178.14,7093.49,51265.48,3830.3,1841.5,70,4466.83,17954.16,-2999.91
GRP31145,2020-11-20,247686.31,2286.93,1844.2,248129.03999999998,5955.57,717.3,86,5752.85,19433.38,2970.54
GRP96840,2021-09-05,379818.64,2389.76,1784.26,380424.14,7208.75,1320.99,6,2304.33,16178.48,-1720.19
GRP38340,2018-12-24,300086.72,2492.2,8477.75,294101.17,5616.16,1561.02,23,5203.93,14675.91,4968.38
GRP82127,2024-11-17,76012.1,2925.46,2233.31,76704.25000000001,2904.22,1571.66,79,4593.31,25847.17,1563.72
GRP22398,2023-02-07,497920.68,2501.5,6888.67,493533.51,3889.3,289.48,14,8895.3,14453.25,-4371.01
GRP38544,2023-05-01,465942.99,4278.49,2061.79,468159.69,6087.56,339.43,23,9168.4,29302.87,-4979.08
GRP21598,2024-12-30,488355.22,3666.34,3647.77,488373.79,8737.99,1967.88,54,3407.56,21509.87,2171.52
GRP40350,2021-06-29,436262.05,3627.3,842.91,439046.44,9745.31,192.63,66,7957.68,22416.85,-863.81
GRP74371,2022-03-11,355598.0,3292.54,5051.42,353839.12,5913.63,255.96,32,8687.91,20652.79,2779.45
GRP87106,2021-01-15,151679.72,2751.69,690.86,153740.55000000002,2432.63,1904.17,76,1170.47,7489.41,-1562.69
GRP83401,2019-04-14,493379.88,510.23,7167.31,486722.8,6550.93,410.15,25,7871.53,11679.76,-2396.76
GRP39506,2024-09-28,375498.07,3029.48,4310.11,374217.44,3619.87,821.92,59,1415.55,23967.81,2964.17
GRP71432,2022-04-17,56531.28,3991.1,8407.72,52114.659999999996,4125.4,959.87,69,2470.17,9490.18,-1020.11
GRP18834,2021-05-03,439767.41,742.26,6336.86,434172.81,4286.24,853.93,73,7911.9,12655.88,219.95
GRP67616,2025-10-15,40407.75,4313.3,9428.62,35292.43,3445.35,1630.57,20,5826.17,8543.16,2357.4
GRP91878,2022-05-01,123476.48,2614.81,2155.89,123935.4,9007.69,455.98,21,1359.81,27243.96,-790.97
GRP31108,2021-10-23,202919.22,4272.1,9144.54,198046.78,5216.41,1760.88,73,9456.96,29817.82,-2476.62
GRP55289,2018-05-11,456527.29,4117.41,2190.42,458454.27999999997,3311.93,366.48,41,1435.81,23982.16,-901.97
GRP78976,2021-03-26,224846.54,3024.2,5570.14,222300.6,5065.61,1300.47,90,5819.65,26885.51,2756.67
GRP89063,2019-07-01,104815.94,1459.14,9862.54,96412.54000000001,2143.12,1928.68,10,8178.79,26198.98,-2144.59
GRP03884,2024-01-14,347025.89,4185.21,8596.72,342614.38000000006,1249.45,1770.15,23,9353.0,5171.72,4355.87
GRP95154,2021-11-18,298807.48,3296.68,7713.47,294390.69,2350.92,972.34,85,5514.55,29561.79,1884.77
GRP22623,2019-06-05,111556.24,3180.46,7662.16,107074.54000000001,9371.18,833.86,72,8100.0,8807.98,1334.6
GRP74371,2020-05-03,173688.07,1841.85,9563.2,165966.72,3762.36,1789.17,40,5716.91,14457.63,3158.06
GRP53536,2023-04-21,221357.94,971.78,3917.65,218412.07,4398.97,347.72,5,4804.38,22120.24,1550.96
GRP13662,2024-09-28,446671.81,882.69,7454.84,440099.66,4981.01,283.45,74,3063.18,5051.76,-94.16
GRP81612,2021-06-24,498433.64,4651.64,2967.4,500117.88,6610.41,506.84,62,5885.85,22772.66,175.82
GRP98363,2021-12-28,460085.98,499.26,8257.0,452328.24,9236.45,881.69,53,8035.25,16602.82,4301.01
GRP00426,2022-11-12,226838.95,1407.45,3232.55,225013.85000000003,5804.53,894.67,47,8789.09,14068.36,2034.12
GRP24701,2023-12-11,459645.87,392.68,9909.85,450128.7,7529.02,1305.32,48,6478.24,29883.64,4875.69
GRP96747,2020-12-03,95971.01,416.04,9005.31,87381.73999999999,6258.98,462.85,15,5643.14,18268.81,-877.56
GRP03651,2024-11-16,47975.51,4397.85,7266.45,45106.91,7691.7,282.98,86,6980.21,23088.36,4057.79
GRP50963,2023-10-07,94951.07,1187.68,6155.68,89983.07,4993.58,1336.12,32,8002.89,6161.19,-1626.2
GRP09362,2019-05-27,199204.02,1315.99,7692.75,192827.25999999998,1271.5,1368.79,60,1896.93,27838.7,1870.84
GRP07621,2025-03-11,421347.79,2665.94,8299.1,415714.63,5147.5,1922.01,27,4787.61,13738.85,4168.53
GRP51163,2023-07-29,499425.56,502.47,7310.78,492617.24999999994,4824.67,1348.31,88,8776.26,19471.15,3209.65
GRP21355,2021-05-07,164040.74,2079.59,6689.66,159430.66999999998,8322.47,1371.88,37,9836.01,9615.61,-466.74
GRP81723,2021-09-08,213607.83,2631.72,3358.89,212880.65999999997,1185.84,1355.59,35,7318.44,24769.01,-1531.58
GRP09897,2018-03-22,436754.97,1159.14,2756.1,435158.01,8156.78,589.95,1,5835.31,14524.31,-116.6
GRP50785,2024-01-15,25233.66,4583.14,5611.21,24205.59,9672.32,1525.76,20,3190.17,21834.88,4502.97
GRP03817,2025-04-05,118109.32,2040.36,7269.98,112879.70000000001,8151.03,740.07,26,8456.61,27020.55,-2345.46
GRP90450,2024-03-16,364129.58,2196.65,6543.95,359782.28,7632.23,484.79,98,6551.12,18523.36,3390.26
GRP76947,2023-08-23,286571.54,304.64,6631.81,280244.37,9336.19,25.93,50,6222.81,19353.32,4235.18
GRP67211,2019-03-20,95450.44,2754.48,5953.46,92251.45999999999,8206.79,467.92,52,3575.52,21367.13,-2905.73
GRP21630,2022-05-12,254121.56,3054.36,1302.44,255873.47999999998,2703.57,1162.22,76,9547.78,17517.95,-1642.67
GRP43690,2025-05-17,74995.76,243.23,3819.39,71419.59999999999,4967.11,637.6,58,5531.52,22526.48,-3525.72
GRP87439,2024-01-02,77119.22,4520.2,1738.27,79901.15,1664.53,1096.27,8,1104.53,16625.59,587.43
GRP78724,2018-04-25,416736.6,329.61,1284.68,415781.52999999997,9468.24,186.8,9,3128.54,29101.25,2021.9
GRP97750,2025-09-16,95901.47,708.53,3223.76,93386.24,2273.18,1259.95,64,8579.27,24939.72,3220.48
GRP92295,2025-07-05,382383.59,4789.41,9986.11,377186.89,3928.66,513.56,64,4424.66,10767.06,-4680.84
GRP35292,2023-07-30,274267.8,3348.72,8556.61,269059.91,8184.13,1855.86,21,7944.82,20045.91,3458.79
GRP39071,2023-10-30,197373.3,2517.86,5382.61,194508.55,3233.85,11.64,79,3696.13,5832.82,-1886.03
GRP40902,2020-05-25,128127.86,3517.28,7203.02,124442.12000000001,2264.72,982.09,39,2223.94,22849.22,2762.9
